Temperature,Pressure,Density,Speed,Conductivity,Enthalpy,Entropy,Viscosity,InternalE,Cp,Cv,CpMCv,
139,260000,0.4528772695774436,957.1521656024884,0.08561870516708596,2411475.9278208376,38694.07882366092,5.2309746006205666e-06,1837368.9512419445,11160.631985352491,7003.972805421751,4156.65917993074,
140,260000,0.44963460721426124,959.9833575494426,0.08621471627183086,2422648.0423099264,38774.16591031232,5.25758921545445e-06,1844400.7369938607,11183.637611975046,7027.512359917579,4156.125252057467,
141,260000,0.4464382518593971,962.7958425877576,0.08681411345693238,2433843.2827209467,38853.847574973326,5.284135225158035e-06,1851455.9113080294,11206.882263615651,7051.278639958235,4155.603623657416,
142,260000,0.4432872140833755,965.5900565039293,0.08741685617467979,2445061.8833778123,38933.13120412181,5.310613379050792e-06,1858534.7024929058,11230.356534240844,7075.262614649896,4155.093919590948,
143,260000,0.4401805325794017,968.366431159072,0.08802289964129958,2456304.0691887075,39012.02396265194,5.33702441331192e-06,1865637.3296235832,11254.05100019228,7099.455221211084,4154.5957789811955,
144,260000,0.4371172731663084,971.1253941278383,0.08863219500593088,2467570.055633675,39090.53279996428,5.363369051294046e-06,1872764.0025224774,11277.956230515734,7123.847375948645,4154.108854567089,
145,260000,0.434096527833839,973.8673683595013,0.08924468952671682,2478860.0487623224,39168.664455915365,5.3896480038273706e-06,1879914.9217504712,11302.062796951875,7148.429984861571,4153.6328120903045,
146,260000,0.43111741382817287,976.5927718612514,0.08986032675311342,2490174.245201384,39246.42546663021,5.415861969514619e-06,1887090.278608175,11326.361283582928,7173.193953868801,4153.167329714127,
147,260000,0.42817907277571743,979.3020174036444,0.09047904671350832,2501512.8321717363,39323.822170181316,5.442011635017117e-06,1894290.2551469496,11350.842296130631,7198.130198658236,4152.712097472396,
148,260000,0.4252806698433038,981.99551224803,0.09110078610724996,2512875.9875145373,39400.86071213682,5.46809767533236e-06,1901515.0241892952,11375.496470902142,7223.229654155441,4152.266816746702,
149,260000,0.42242139293302416,984.6736578957162,0.09172547850018886,2524263.87972614,39477.54705098098,5.494120754063339e-06,1908764.7493582831,11400.314483381817,7248.483283611576,4151.831199770241,
150,260000,0.41960045191004514,987.336849858527,0.09235305452284984,2535676.6680014175,39553.88696340962,5.520081523679977e-06,1916039.5851156253,11425.287056467952,7273.882087311142,4151.404969156811,
151,260000,0.4168170778618295,989.9854774503403,0.09298344207037779,2547114.502285149,39629.88604950322,5.545980625772903e-06,1923339.6768080334,11450.404968354385,7299.417110900969,4150.987857453416,
152,260000,0.4140705223872723,992.6199235991365,0.09361656650342043,2558577.5233311024,39705.549737780166,5.571818691299896e-06,1930665.1607214992,11475.659060058086,7325.079453342809,4150.579606715277,
153,260000,0.4113600569143519,995.2405646790166,0.09425235084914672,2570065.8627684796,39780.88329013235,5.5975963408252086e-06,1938016.1641431288,11501.040242594492,7350.8602744926675,4150.179968101825,
154,260000,0.4086849720449574,997.8477703616129,0.09489071600163082,2581579.643175359,39855.89180664583,5.6233141847520626e-06,1945392.8054301767,11526.539503803402,7376.750802310749,4149.788701492653,
155,260000,0.40604457692563795,1000.4419034862622,0.09553158092087721,2593118.9781587813,39930.58023030846,5.648972823548537e-06,1952795.1940859056,11552.147914828589,7402.742339706413,4149.405575122176,
156,260000,0.40343819864307656,1003.0233199482827,0.09617486282979305,2604683.972441155,40004.95335160658,5.674572847967061e-06,1960223.430841945,11577.856636255447,7428.8262710233685,4149.030365232078,
157,260000,0.40086518164315865,1005.5923686046655,0.09682047740847036,2616274.7219526274,40079.0158130132,5.700114839257787e-06,1967677.607746775,11603.65692391119,7454.994068170676,4148.662855740515,
158,260000,0.3983248871725634,1008.1493911964634,0.09746833898517805,2627891.3139290847,40152.77211336933,5.725599369375981e-06,1975157.8082600082,11629.54013433276,7481.23729640566,4148.302837927099,
159,260000,0.3958166927418605,1010.6947222871539,0.09811836072351562,2639533.8270154595,40226.22661216059,5.751027001183706e-06,1982664.107352124,11655.4977299083,7507.547619775339,4147.9501101329615,
160,260000,0.39333999160914895,1013.2286892162284,0.09877045480522573,2651202.331374022,40299.383533691034,5.776398288645931e-06,1990196.5716093362,11681.521283698183,7533.916806223264,4147.604477474919,
161,260000,0.39089419228332306,1015.7516120672607,0.09942453260821528,2662896.888797328,40372.24697115588,5.801713777021302e-06,1997755.2593432497,11707.60248394215,7560.336732369046,4147.265751573103,
162,260000,0.38847871804609635,1018.263803649703,0.10008050487937836,2674617.5528255263,40444.820890615265,5.826974003047718e-06,2005340.2207050123,11733.733138259391,7586.799387968126,4146.933750291265,
163,260000,0.3860930064919596,1020.7655694936597,0.1007382819018667,2686364.368867715,40517.10913487057,5.8521794951228896e-06,2012951.4978036399,11759.905177548748,7613.296880059631,4146.608297489117,
164,260000,0.3837365090852899,1023.2572078568868,0.10139777365649863,2698137.3743270384,40589.11542724503,5.877330773480082e-06,2020589.1248282029,11786.110659596336,7639.821436810251,4146.289222786085,
165,260000,0.381408690733865,1025.7390097432908,0.10205888997704202,2709936.5987292733,40660.84337527081,5.902428350359142e-06,2028253.1281736114,11812.341772398344,7666.365411062486,4145.976361335858,
166,260000,0.3791090293780776,1028.2112589321862,0.10272154069915439,2721762.063854577,40732.29647428356,5.927472730173007e-06,2035943.5265696773,11838.590837206613,7692.921283595437,4145.6695536111765,
167,260000,0.3768370155951754,1030.6742320176072,0.10338563580280463,2733613.7838721517,40803.47811092684,5.952464409669825e-06,2043660.3312131919,11864.850311305045,7719.481666106703,4145.368645198341,
168,260000,0.3745921522178878,1033.1281984569755,0.10405108554803921,2745491.7654775595,40874.39156656736,5.977403878090821e-06,2051403.5459027586,11891.112790524836,7746.039303923887,4145.073486600949,
169,260000,0.3723739539668303,1035.5734206284367,0.10471780060400104,2757396.008032422,40945.04002062348,6.002291617324058e-06,2059173.1671760962,11917.371011506639,7772.587078454286,4144.783933052353,
170,260000,0.3701819470961076,1038.010153896213,0.10538569217113722,2769326.503706254,41015.426553807716,6.027128102054227e-06,2066969.1844495786,11943.617853717846,7799.118009381392,4144.499844336454,
171,260000,0.368015669051563,1040.438646683325,0.10605467209657465,2781283.2376202038,41085.55415128563,6.051913799908558e-06,2074791.5801597591,11969.846341233206,7825.625256616831,4144.221084616374,
172,260000,0.3658746681411501,1042.859140551069,0.10672465298266728,2793266.187992455,41155.4257057521,6.076649171599014e-06,2082640.329906641,11996.049644286946,7852.102122016346,4143.9475222706005,
173,260000,0.3637585032169252,1045.271870284649,0.10739554828875347,2805275.326285067,41225.04402042696,6.101334671060868e-06,2090515.4025984688,12022.22108060465,7878.542050868358,4143.679029736291,
174,260000,0.36166674336818433,1047.677063984393,0.10806727242618772,2817310.6173520484,41294.411811971186,6.125970745587768e-06,2098416.7605978264,12048.354116523014,7904.9386331636915,4143.415483359323,
175,260000,0.3595989676252895,1050.0749431620052,0.10873974084673113,2829372.0195884365,41363.531713325545,6.150557835963392e-06,2106344.359868814,12074.442367905624,7931.285604654839,4143.156763250785,
176,260000,0.357554764673752,1052.465722841327,0.10941287012441653,2841459.485080207,41432.406276472866,6.175096376589833e-06,2114298.1501251208,12100.479600862778,7957.576847713184,4142.902753149594,
177,260000,0.35553373257815873,1054.8496116631075,0.11008657803101426,2853572.9597547953,41501.037975125684,6.19958679561277e-06,2122278.074978789,12126.459732283332,7983.80639199239,4142.653340290943,
178,260000,0.35353547851554634,1057.226811993305,0.11076078360525005,2865712.3835320706,41569.42920734067,6.2240295150435464e-06,2130284.072089474,12152.376830186446,8009.968414906161,4142.408415280284,
179,260000,0.3515596185178485,1059.5975200344728,0.11143540721593566,2877877.6904755696,41637.5822980612,6.248424950878248e-06,2138316.073314045,12178.225113900977,8036.057241928359,4142.167871972618,
180,260000,0.3496057772230561,1061.9619259397907,0.11211037061919371,2890068.8089438216,41705.49950158985,6.272773513213852e-06,2146374.004856323,12203.998954080163,8062.067346723389,4141.931607356774,
100,270000,0.6548135924668781,827.6100772868843,0.06492522715663931,1990208.600833863,34986.822796089255,4.130224159555961e-06,1577877.5144247666,10539.678067709568,6343.307530457936,4196.370537251632,
101,270000,0.6482735245758834,831.499041954741,0.06541036972238501,2000752.1456235307,35091.73449064835,4.160278333814809e-06,1584261.2822097451,10547.489324783137,6352.768968945471,4194.720355837666,
102,270000,0.641864033177662,835.3543762468322,0.065896671495326,2011303.7351923564,35195.691812048695,4.1902196519838164e-06,1590653.8996754813,10555.767666239704,6362.6429942648765,4193.124671974828,
103,270000,0.6355812073139089,839.1763115349962,0.06638426644977047,2021863.8366852528,35298.717940273404,4.220049785255665e-06,1597055.8076328894,10564.513154712527,6372.932044997108,4191.581109715419,
104,270000,0.6294212922904712,842.9650880942454,0.06687328614630826,2032432.9171330042,35400.83538230085,4.24977036485903e-06,1603467.447915291,10573.725497757381,6383.638076990167,4190.087420767214,
105,270000,0.6233806818678129,846.7209555969405,0.06736385959073772,2043011.443092877,35502.06599442749,4.2793829834036636e-06,1609889.2629586235,10583.404039586443,6394.7625631710125,4188.641476415431,
106,270000,0.6174559109200437,850.4441735170042,0.06785611308846054,2053599.8802820193,35602.431003464204,4.308889196165277e-06,1616321.695378217,10593.547754893825,6406.306494865222,4187.241260028603,
107,270000,0.6116436485297144,854.135011447126,0.0683501700947769,2064198.6932056814,35701.95102688879,4.338290522313684e-06,1622765.1875438963,10604.155244642745,6418.270384541512,4185.884860101233,
108,270000,0.6059406914882088,857.7937493321865,0.06884615106162668,2074808.3447821438,35800.64609203059,4.367588446087371e-06,1629220.181155055,10615.224733687084,6430.654269896902,4184.570463790182,
109,270000,0.6003439581739349,861.4206776223798,0.0693441732814357,2085429.295966136,35898.53565435697,4.396784417917453e-06,1635687.1168172506,10626.754070103221,6443.457719197639,4183.296350905583,
110,270000,0.5948504827827057,865.0160973497277,0.06984435072881581,2096062.005372402,35995.638614926014,4.425879855503821e-06,1642166.4336217544,10638.740726111404,6456.6798377908335,4182.0608883205705,
111,270000,0.5894574098866758,868.5803201318759,0.07034679390096071,2106706.92890091,36091.97333706458,4.454876144846012e-06,1648658.5687293976,10651.181800469341,6470.319275702285,4180.862524767056,
112,270000,0.5841619893000117,872.1136681072285,0.07085160965765336,2117364.5193651635,36187.55766232596,4.483774641231276e-06,1655163.9569599403,10664.074022224406,6484.374236236642,4179.699785987764,
113,270000,0.5789615712311273,875.6164738056103,0.07135890106185794,2128035.2261248943,36282.40892577747,4.5125766701820495e-06,1661683.0303881164,10677.413755714659,6498.842485497501,4178.571270217158,
114,270000,0.5738536017028355,879.08907995875,0.07186876722192766,2138719.494724333,36376.54397066346,4.541283528364983e-06,1668216.2179473848,10691.197006712782,6513.721362746498,4177.475643966284,
115,270000,0.5688356182231475,882.5318392549577,0.07238130313648719,2149417.7665371476,36469.97916248643,4.569896484463459e-06,1674763.9450423326,10705.419429611014,6529.00779152243,4176.411638088584,
116,270000,0.5639052456907222,885.9451140424208,0.07289659954307544,2160130.4784190618,36562.73040254491,4.598416780015504e-06,1681326.6331706122,10720.07633554929,6544.698291443583,4175.378044105708,
117,270000,0.5590601925201378,889.3292759855517,0.07341474277164273,2170858.0623690174,36654.81314096369,4.626845630218801e-06,1687904.6995551651,10735.162701392874,6560.788990618861,4174.373710774013,
118,270000,0.5542982469732246,892.6847056788292,0.07393581460398826,2181600.945199713,36746.242389249266,4.655184224704434e-06,1694498.5567874312,10750.673179469874,6577.275638595777,4173.397540874096,
119,270000,0.5496172736836816,896.0117922225272,0.0744598921402084,2192359.548218217,36837.03273240065,4.683433728280922e-06,1701108.6124821657,10766.602107983272,6594.1536197762125,4172.448488207059,
120,270000,0.5450152103631046,899.3109327646811,0.07498704767319318,2203134.286917302,36927.19834060303,4.711595281649954e-06,1707735.2689443824,10782.943522016129,6611.417967233534,4171.525554782595,
121,270000,0.5404900646773867,902.5825320135547,0.07551734857216448,2213925.570678045,37016.75298052973,4.739670002095212e-06,1714378.9228489117,10799.69116505277,6629.063376867698,4170.627788185073,
122,270000,0.5360399112832187,905.8270017247714,0.07605085717619517,2224733.8024841715,37105.71002627579,4.767658984145526e-06,1721039.9649329344,10816.838500942862,6647.0842218377975,4169.754279105065,
123,270000,0.5316628890151227,909.0447601671576,0.07658763069858203,2235559.3786485726,37194.082469944464,4.795563300213591e-06,1727718.7797018643,10834.378726239238,6665.474567214702,4168.904159024536,
124,270000,0.527357198214105,912.2362315712052,0.07712772114286849,2246402.6885522953,37281.882931906264,4.8233840012113645e-06,1734415.7451488127,10852.304782844229,6684.228184799249,4168.07659804498,
125,270000,0.5231210981896213,915.40184556391,0.07767117523123424,2257264.114396329,37369.12367074871,4.851122117143233e-06,1741131.2324878622,10870.609370903283,6703.3385680546835,4167.2708028485995,
126,270000,0.518952904807096,918.5420365935804,0.07821803434587066,2268144.0309663787,37455.816592933064,4.878778657677909e-06,1747865.605901304,10889.284961888216,6722.798947104891,4166.486014783324,
127,270000,0.5148509881937581,921.6572433480279,0.07876833448387155,2279042.80541078,37541.9732621734,4.90635461270009e-06,1754619.2223009358,10908.323811816268,6742.6023037530495,4165.721508063219,
128,270000,0.5108137705560316,924.747908169375,0.07932210622606134,2289960.7970317067,37627.604908552,4.933850952842709e-06,1761392.4311034891,10927.717974554662,6762.741386478203,4164.976588076459,
129,270000,0.5068397241021586,927.8144764685137,0.07987937472008463,2300898.3570896783,37712.72243738358,4.961268630000675e-06,1768185.5740201813,10947.459315163791,6783.208725370149,4164.250589793642,
130,270000,0.5029273690641419,930.8573961420557,0.0804401596779668,2311855.8286214354,37797.336437840546,4.988608577826871e-06,1774998.9848603774,10967.539523235606,6803.996646965896,4163.54287626971,
131,270000,0.4990752718134736,933.8771169944124,0.08100447538825876,2322833.5462711114,37881.4571913496,5.015871712211213e-06,1781832.9893492737,10987.950126186892,6825.097288953595,4162.852837233297,
132,270000,0.49528204306546897,936.8740901674396,0.08157233074276136,2333831.8361346833,37965.09467977004,5.0430589317435054e-06,1788687.9049595247,11008.682502470361,6846.502614712591,4162.17988775777,
133,270000,0.4915463361673512,939.8487675798726,0.08214372927773314,2344851.015617558,38048.25859336268,5.070171118160668e-06,1795564.040756643,11029.7278946694,6868.204427660803,4161.523467008597,
134,270000,0.487866845465533,942.8016013785831,0.08271866922937351,2355891.3933051922,38130.95833855783,5.097209136779178e-06,1802461.69725803,11051.07742244521,6890.194385383088,4160.883037062123,
135,270000,0.4842423047478299,945.7330434034833,0.08329714360328366,2366953.268846572,38213.20304553014,5.12417383691314e-06,1809381.1663054314,11072.722095307847,6912.464013516698,4160.2580817911485,
136,270000,0.4806714857565965,948.6435446677033,0.08387914025751506,2378036.9328503646,38295.00157558747,5.151066052278731e-06,1816322.730950592,11094.65282518528,6935.004719372184,4159.648105813096,
137,270000,0.4771531967690231,951.5335548544856,0.08446464199872586,2389142.666793528,38376.362528380334,5.1778866013854695e-06,1823286.6653538789,11116.860438767073,6957.807805270351,4159.052633496722,
138,270000,0.4736862812410616,954.4035218320412,0.08505362669089299,2400270.742942139,38457.29424893806,5.204636287914929e-06,1830273.2346955887,11139.3356896017,6980.864481577944,4158.471208023755,
139,270000,0.47026961651165483,957.2538911874465,0.0856460673759512,2411421.4242841965,38537.804834537455,5.231315901087302e-06,1837282.6950996907,11162.06926992878,7004.1658794267605,4157.903390502019,
140,270000,0.46690211256414926,960.0851057804741,0.08624193240566887,2422594.9644741067,38617.902141408886,5.257926216016389e-06,1844315.2935696612,11185.051822229609,7027.703063102757,4157.348759126851,
141,270000,0.463582710841948,962.8976053180986,0.08684118558401435,2433791.6077885837,38697.593791284984,5.284467994053395e-06,1851371.267936148,11208.273950481482,7051.467042093641,4156.806908387841,
142,270000,0.4603103831156398,965.6918259502525,0.08744378631921973,2445011.589093637,38776.887177796474,5.310941983120019e-06,1858450.8468160944,11231.726231103039,7075.44878278493,4156.277448318109,
143,270000,0.45708413039899615,968.468199887272,0.0880496897847097,2456255.1338223587,38855.78947271919,5.337348918031226e-06,1865554.2495830262,11255.399223579972,7099.6392197963705,4155.760003783602,
144,270000,0.45390298191138345,971.2271550393194,0.08865884708803207,2467522.4579631602,38934.307632076234,5.3636895208080865e-06,1872681.686348127,11279.28348076177,7124.029266951837,4155.2542138099325,
145,270000,0.45076599408427276,973.969114677956,0.0892712054469065,2478813.7680581543,39012.44840209931,5.389964500981091e-06,1879833.3579517785,11303.369558822013,7148.6098278774725,4154.75973094454,
146,270000,0.44767224960966673,976.6944971199097,0.08988670837149175,2490129.261211306,39090.21832505228,5.416174555884289e-06,1887009.455965184,11327.648026876184,7173.371806224061,4154.276220652123,
147,270000,0.44462085652838224,979.4037154329776,0.09050529585196568,2501469.1251060483,39167.62374492054,5.44232037094056e-06,1894210.1627017374,11352.109476252233,7198.306115510935,4153.803360741298,
148,270000,0.44161094735624606,982.0971771638953,0.09112690455051613,2512833.5380319757,39244.670812969154,5.468402619938407e-06,1901435.651237754,11376.744529410571,7223.403688589825,4153.340840820746,
149,270000,0.43864167824636663,984.775284087927,0.09175146799684644,2524222.668920296,39321.36549317274,5.4944219653005165e-06,1908686.0854422115,11401.543848511252,7248.655486728201,4152.888361783051,
150,270000,0.43571222818574634,987.4384319798345,0.09237891678631284,2535636.677387664,39397.7135675199,5.5203790583444576e-06,1915961.6200151304,11426.498143627403,7274.052508312677,4152.445635314726,
151,270000,0.43282179822459854,990.087010405813,0.09300917877983712,2547075.7137880526,39473.72064119471,5.546274539535734e-06,1923262.40053422,11451.598180604675,7299.585797173855,4152.01238343082,
152,270000,0.42996961073681467,992.721402535923,0.09364217930475763,2558539.919272309,39549.39214763805,5.57210903873351e-06,1930588.5635094352,11476.834788567847,7325.246450535047,4151.5883380328,
153,270000,0.4271549087101179,995.3419849764847,0.09427784135581677,2570029.4258550433,39624.73335349106,5.597883175429274e-06,1937940.2364450824,11502.198867076246,7351.025626587901,4151.173240488345,
154,270000,0.4243769550645161,997.9491276218448,0.09491608579551591,2581544.356488487,39699.74936342284,5.6235975589786285e-06,1945317.5379090912,11527.681392930615,7376.914551698786,4150.766841231829,
155,270000,0.4216350319977373,1000.5431935249018,0.0955568315531124,2593084.8251430043,39774.445124845195,5.649252788826545e-06,1952720.5776091353,11553.273426634823,7402.904527250498,4150.368899384325,
156,270000,0.4189284403564079,1003.1245387857188,0.0961999958215646,2604650.9368938794,39848.82543251588,5.6748494547262345e-06,1960149.4564752104,11578.966118516357,7428.986936124252,4149.979182392105,
157,270000,0.4162564990317927,1005.6935124575407,0.09684549425178833,2616242.7880140566,39922.89493303305,5.700388136951859e-06,1967604.2667483408,11604.750714510235,7455.153248827682,4149.597465682554,
158,270000,0.4136185443789783,1008.2504564695016,0.09749324114362387,2627860.4660725077,39996.658129222604,5.725869406505371e-06,1975085.0920750757,11630.6185616115,7481.395029274945,4149.223532336555,
159,270000,0.4110139296584448,1010.7957055652914,0.09814314963296555,2639504.0500378753,40070.11938442048,5.751293825317562e-06,1982592.007607425,11656.561113001937,7507.703940225422,4148.857172776515,
160,270000,0.40844202449901595,1013.3295872570411,0.09879513187455144,2651173.6103870976,40143.28292665194,5.776661946443634e-06,1990125.0801079217,11682.569932857106,7534.071748388029,4148.498184469077,
161,270000,0.40590221438124113,1015.8524217936776,0.09944909921996214,2662869.2092186664,40216.15285270942,5.801974314253392e-06,1997684.3680594612,11708.63670084014,7560.490329198269,4148.14637164187,
162,270000,0.40339390014029675,1018.364522142998,0.10010496239042244,2674590.900370241,40288.73313213133,5.827231464616287e-06,2005269.9217796368,11734.753216289135,7586.951671275739,4147.801545013396,
163,270000,0.40091649748755626,1020.8661939867073,0.1007626316440511,2686338.7295402866,40361.02761108294,5.85243392508146e-06,2012881.783539228,11760.911402105234,7613.447880569748,4147.463521535486,
164,270000,0.3984694365500056,1023.357735727681,0.10142201693725028,2698112.7344134627,40433.04001614171,5.877582215052951e-06,2020519.9876845607,11787.103308348771,7639.971184201161,4147.13212414761,
165,270000,0.39605216142673455,1025.83943850871,0.10208302807996936,2709912.944789459,40504.77395798835,5.902676845960235e-06,2028184.5607634378,11813.321115551023,7666.513934008605,4146.807181542418,
166,270000,0.39366412976176307,1028.311586242002,0.10274557488462657,2721739.3827150078,40576.232935005755,5.927718321424245e-06,2035875.5216543581,11839.557137749345,7693.068609807419,4146.488527941926,
167,270000,0.3913048123325047,1030.7744556487282,0.10340956730851339,2733592.0626187967,40647.42033678714,5.952707137419024e-06,2043592.8816987392,11865.803825253586,7719.627822369745,4146.176002883841,
168,270000,0.38897369265320014,1033.2283163079123,0.10407491558954342,2745470.9914490134,40718.33944755515,5.977643782429131e-06,2051336.6448358821,11892.05376715177,7746.1843161343295,4145.869451017441,
169,270000,0.3866702665926856,1035.6734307139893,0.10474153037525516,2757376.1688132714,40788.99344949385,6.002528737602956e-06,2059106.8077404147,11918.299693563182,7772.730971654599,4145.568721908583,
170,270000,0.38439404200589544,1038.1100543423656,0.1054093228450038,2769307.5871206657,40859.385425994704,6.0273624769020595e-06,2066903.3599619546,11944.534477646961,7799.260807793611,4145.27366985335,
171,270000,0.3821445383785221,1040.5384357223452,0.10607820482532167,2781265.2317257207,40929.5183648186,6.052145467246689e-06,2074726.2840667558,11970.751137374407,7825.766983674541,4144.9841536998665,
172,270000,0.3799212864842876,1042.9588165168036,0.10674808889845072,2793249.0810739896,40999.395161175446,6.07687816865754e-06,2082575.5557810985,11996.942837073208,7852.242800395242,4144.700036677966,
173,270000,0.3777238280543062,1045.371431608006,0.10741888850408594,2805259.10684909,41069.01862072259,6.101561034393946e-06,2090451.144136193,12023.102888751724,7878.681702515504,4144.42118623622,
174,270000,0.3755517154580401,1047.77650918901,0.10809051803439315,2817295.2741209636,41138.391462484,6.126194511088533e-06,2098353.0116143846,12049.224753211543,7905.077279325501,4144.1474738860425,
175,270000,0.3734045113953763,1050.174270860091,0.10876289292238657,2829357.5414951355,41207.51632169157,6.15077903887853e-06,2106281.1142964354,12075.302040956305,7931.423265903843,4143.8787750524625,
176,270000,0.3712817885993732,1052.564931729672,0.10943592972378101,2841445.8612627904,41276.39575255,6.175315051533758e-06,2114235.4020097004,12101.328512904942,7957.7135439736585,4143.614968931283,
177,270000,0.36918312954924604,1054.9487005192602,0.11010954619244542,2853560.179551468,41345.032230927085,6.1998029765814535e-06,2122215.818476983,12127.2980809172,7983.942142564899,4143.355938352302,
178,270000,0.36710812619318106,1057.325779671905,0.11078366134960897,2865700.4364761873,41413.42815697031,6.224243235428011e-06,2130222.3014658922,12153.204808139319,8010.103238491023,4143.1015696482955,
179,270000,0.36505637968058685,1059.6963654637332,0.11145819554698033,2877866.5662908386,41481.58585765194,6.248636243477688e-06,2138254.7829385283,12179.042909177657,8036.191156648163,4142.851752529494,
180,270000,0.36302750010340873,1062.0606481181292,0.1121330705239611,2890058.497539656,41549.50758924357,6.272982410248463e-06,2146313.18920131,12204.806750107808,8062.200370144523,4142.606379963285,
100,280000,0.6790720813552376,827.6985115264604,0.06496050078653567,1990072.0109980355,34835.50246904087,4.130806908056579e-06,1577744.6489098512,10542.761538608063,6343.699381481313,4199.06215712675,
101,280000,0.672287541872337,831.5883355987892,0.06544536163111456,2000618.6029494046,34940.44448446033,4.160852545397021e-06,1584130.147436703,10550.500601910624,6353.151124498995,4197.349477411629,
102,280000,0.6656385501131886,835.4444866801656,0.06593138729373543,2011173.1687451992,35044.43112909262,4.19078548659358e-06,1590524.4549214824,10558.709248476784,6363.015855154404,4195.69339332238,
103,280000,0.6591210420893949,839.267197897992,0.06641871157913512,2021736.1779723899,35147.48562621365,4.220607399373456e-06,1596928.0136166797,10567.387428346901,6373.295992617683,4194.091435729219,
104,280000,0.6527311164127727,843.0567112044989,0.06690746588524392,2032308.0999943302,35249.630523781765,4.250319911562651e-06,1603341.26673147,10576.53474261786,6383.993474348094,4192.541268269765,
105,280000,0.6464650261554311,846.8132778753121,0.06739777906175635,2042889.4035972974,35350.88771690583,4.279924612432061e-06,1609764.6580154942,10586.150434790206,6395.109755850477,4191.040678939729,
106,280000,0.640319171199204,850.537158917748,0.06788977726419256,2053480.556629464,35451.27846917654,4.309423053983066e-06,1616198.6313389922,10596.233384234407,6406.645811942268,4189.587572292139,
107,280000,0.6342900910401043,854.2286253918186,0.06838358380388043,2064082.0256343328,35550.82343294433,4.338816752176133e-06,1622643.6302710492,10606.782101643985,6418.602139448099,4188.179962195886,
108,280000,0.6283744580162298,857.8879586471936,0.06887931899440271,2074694.2754805651,35649.54266862046,4.368107188105605e-06,1629100.097657631,10617.794726346363,6430.978761237652,4186.815965108711,
109,280000,0.62256907093004,861.5154504796147,0.06937709999516681,2085317.768989996,35747.45566307188,4.397295809123669e-06,1635568.4752009434,10629.269025345544,6443.775231521801,4185.493793823743,
110,280000,0.6168708490382117,865.1114032104805,0.06987704065284521,2095952.9665655121,35844.58134717486,4.426384029916358e-06,1642049.2030415987,10641.202393974154,6456.990642321898,4184.211751652256,
111,280000,0.6112768263843583,868.6761296935056,0.0703792513415265,2106600.3258203263,35940.938112587006,4.455373233534109e-06,1648542.7193449044,10653.591858036121,6470.623631027493,4182.968227008629,
112,280000,0.6057841464517938,872.2099532525251,0.0708838388024927,2117260.301210103,36036.5438277925,4.484264772379374e-06,1655049.4598925447,10666.43407732489,6484.6723889586665,4181.761688366223,
113,280000,0.600390057115257,875.7132075546508,0.07139090598459374,2127933.3436692394,36131.41585347131,4.51305996915355e-06,1661569.857680788,10679.725350406256,6499.1346708503415,4180.590679555914,
114,280000,0.5950919058721026,879.1862364230839,0.07190055188625097,2138619.900252508,36225.57105723858,4.541760117765306e-06,1668104.3425262799,10693.46162055851,6514.007805177587,4179.453815380923,
115,280000,0.5898871353349069,882.629393593974,0.07241287140014604,2149320.4137831936,36319.025827796795,4.5703664842023836e-06,1674653.3406803752,10707.638482767234,6529.288705242869,4178.349777524365,
116,280000,0.5847732789687844,886.0430424217502,0.07292795516168166,2160035.3225086886,36411.79608854018,4.598880307368654e-06,1681217.2744528756,10722.251191675638,6544.973880948259,4177.277310727379,
117,280000,0.5797479570579062,889.4275555373849,0.07344588940230622,2170765.059764502,36503.89731064713,4.627302799888258e-06,1687796.5618459731,10737.29467039603,6561.059451178166,4176.235219217864,
118,280000,0.5748088728868623,892.783314464023,0.07396675580878842,2181510.0536474446,36595.344525693865,4.655635148878393e-06,1694391.61619906,10752.763520091916,6577.541156720528,4175.2223633713875,
119,280000,0.5699538091235112,896.1107091943936,0.07449063138951156,2192270.7266987716,36686.15233781958,4.683878516692357e-06,1701002.8458450711,10768.65203024456,6594.414373657288,4174.237656587273,
120,280000,0.5651806243909248,899.4101377343583,0.0750175883488241,2203047.495597883,36776.33493547116,4.712034041634273e-06,1707630.6537788608,10784.954189521986,6611.6741271576575,4173.280062364329,
121,280000,0.5604872500169,902.6820056168629,0.07554769397044002,2213840.770867166,36865.906102752866,4.740102838646837e-06,1714275.437338108,10801.663697172595,6629.3151056107245,4172.34859156187,
122,280000,0.5558716869503131,905.9267253904699,0.07608101051082676,2224650.9565884625,36954.879230404746,4.7680859999734084e-06,1720937.5878971398,10818.773974869624,6647.331675036783,4171.442299832841,
123,280000,0.551332002834331,909.1447160865223,0.0766175951034545,2235478.450131584,37043.267326431094,4.79598459579563e-06,1727617.4905740188,10836.278178936855,6665.717893719959,4170.560285216896,
